method,feature,importance,rank,outer_fold,inner_fold
Class_Balanced,mqtt.ver,0.0,33,4,1
Class_Balanced,tcp.ack,0.8865528,1,4,1
Class_Balanced,tcp.ack_raw,0.20866339,14,4,1
Class_Balanced,tcp.checksum,0.101568304,15,4,1
Class_Balanced,tcp.connection.fin,0.024823429,24,4,1
Class_Balanced,tcp.connection.rst,0.095085576,18,4,1
Class_Balanced,tcp.connection.syn,0.098957926,16,4,1
Class_Balanced,tcp.connection.synack,0.011068045,26,4,1
Class_Balanced,tcp.dstport,0.80566704,3,4,1
Class_Balanced,tcp.flags,0.2541432,12,4,1
Class_Balanced,tcp.flags.ack,0.0061520124,28,4,1
Class_Balanced,tcp.len,0.6593492,5,4,1
Class_Balanced,tcp.seq,0.24075632,13,4,1
Class_Balanced,tcp.srcport,0.8240293,2,4,1
Class_Balanced,udp.port,0.08669939,19,4,1
Class_Balanced,udp.stream,0.39636412,8,4,1
Class_Balanced,udp.time_delta,0.015894974,25,4,1
Minority_Diagnostic,arp.hw.size,0.010985644,19,4,1
Minority_Diagnostic,arp.opcode,0.035453584,12,4,1
Minority_Diagnostic,dns.qry.name,0.0014197937,24,4,1
Minority_Diagnostic,dns.qry.name.len,0.016286764,18,4,1
Minority_Diagnostic,dns.qry.qu,0.0,25,4,1
Minority_Diagnostic,dns.retransmission,0.0,25,4,1
Minority_Diagnostic,dns.retransmit_request,0.0,25,4,1
Minority_Diagnostic,http.content_length,0.0,25,4,1
Minority_Diagnostic,http.referer,0.0029274672,22,4,1
Minority_Diagnostic,http.request.method,0.21968126,9,4,1
Minority_Diagnostic,http.request.version,0.42806733,7,4,1
Minority_Diagnostic,http.response,0.0,25,4,1
Minority_Diagnostic,icmp.checksum,0.58885133,5,4,1
Minority_Diagnostic,icmp.seq_le,0.43300235,6,4,1
Minority_Diagnostic,icmp.transmit_timestamp,0.06937682,11,4,1
Minority_Diagnostic,mqtt.conack.flags,0.004980129,21,4,1
Minority_Diagnostic,mqtt.conflag.cleansess,0.0,25,4,1
Minority_Diagnostic,mqtt.conflags,0.0,25,4,1
Minority_Diagnostic,mqtt.hdrflags,0.0,25,4,1
Minority_Diagnostic,mqtt.len,0.0,25,4,1
Minority_Diagnostic,mqtt.msgtype,0.0,25,4,1
Minority_Diagnostic,mqtt.proto_len,0.0,25,4,1
Minority_Diagnostic,mqtt.protoname,0.0,25,4,1
Minority_Diagnostic,mqtt.topic,0.0,25,4,1
Minority_Diagnostic,mqtt.topic_len,0.0,25,4,1
Minority_Diagnostic,mqtt.ver,0.0,25,4,1
Minority_Diagnostic,tcp.ack,0.0205936,16,4,1
Minority_Diagnostic,tcp.ack_raw,0.030220676,13,4,1
Minority_Diagnostic,tcp.checksum,0.019605754,17,4,1
Minority_Diagnostic,tcp.connection.fin,0.0,25,4,1
Minority_Diagnostic,tcp.connection.rst,0.009865967,20,4,1
Minority_Diagnostic,tcp.connection.syn,0.028293047,14,4,1
Minority_Diagnostic,tcp.connection.synack,0.0,25,4,1
Minority_Diagnostic,tcp.dstport,0.61226404,4,4,1
Minority_Diagnostic,tcp.flags,0.32782614,8,4,1
Minority_Diagnostic,tcp.flags.ack,0.0,25,4,1
Minority_Diagnostic,tcp.len,3.5166025,1,4,1
Minority_Diagnostic,tcp.seq,0.0027094753,23,4,1
Minority_Diagnostic,tcp.srcport,1.220686,2,4,1
Minority_Diagnostic,udp.port,0.650154,3,4,1
Minority_Diagnostic,udp.stream,0.021470211,15,4,1
Minority_Diagnostic,udp.time_delta,0.11921231,10,4,1
Natural_Global,arp.hw.size,0.010880022,25,4,2
Natural_Global,arp.opcode,0.03992161,19,4,2
Natural_Global,dns.qry.name,0.02596448,20,4,2
Natural_Global,dns.qry.name.len,0.0,31,4,2
Natural_Global,dns.qry.qu,0.0,31,4,2
Natural_Global,dns.retransmission,0.0,31,4,2
Natural_Global,dns.retransmit_request,0.0,31,4,2
Natural_Global,http.content_length,0.015355284,22,4,2
Natural_Global,http.referer,1.1363809,1,4,2
Natural_Global,http.request.method,0.7375825,3,4,2
Natural_Global,http.request.version,0.5832704,5,4,2
Natural_Global,http.response,0.00039749837,30,4,2
Natural_Global,icmp.checksum,0.34926718,8,4,2
Natural_Global,icmp.seq_le,0.17720528,10,4,2
Natural_Global,icmp.transmit_timestamp,0.000856227,29,4,2
Natural_Global,mqtt.conack.flags,0.41901588,7,4,2
Natural_Global,mqtt.conflag.cleansess,0.0,31,4,2
Natural_Global,mqtt.conflags,0.0,31,4,2
Natural_Global,mqtt.hdrflags,0.0,31,4,2
Natural_Global,mqtt.len,0.0,31,4,2
Natural_Global,mqtt.msgtype,0.0,31,4,2
Natural_Global,mqtt.proto_len,0.0,31,4,2
Natural_Global,mqtt.protoname,0.081449635,16,4,2
Natural_Global,mqtt.topic,0.015684327,21,4,2
Natural_Global,mqtt.topic_len,0.0,31,4,2
Natural_Global,mqtt.ver,0.0,31,4,2
Natural_Global,tcp.ack,0.48691475,6,4,2
Natural_Global,tcp.ack_raw,0.15049993,11,4,2
Natural_Global,tcp.checksum,0.11713865,13,4,2
Natural_Global,tcp.connection.fin,0.012051374,24,4,2
Natural_Global,tcp.connection.rst,0.05957797,17,4,2
Natural_Global,tcp.connection.syn,0.0479577,18,4,2
Natural_Global,tcp.connection.synack,0.012617884,23,4,2
Natural_Global,tcp.dstport,0.6439252,4,4,2
Natural_Global,tcp.flags,0.11034325,15,4,2
Natural_Global,tcp.flags.ack,0.003663233,26,4,2
Natural_Global,tcp.len,0.1441821,12,4,2
Natural_Global,tcp.seq,0.116626605,14,4,2
Natural_Global,tcp.srcport,0.89490426,2,4,2
Natural_Global,udp.port,0.0017938628,27,4,2
Natural_Global,udp.stream,0.2776902,9,4,2
Natural_Global,udp.time_delta,0.0011427362,28,4,2
Class_Balanced,arp.hw.size,0.00873669,28,4,2
Class_Balanced,arp.opcode,0.023621142,24,4,2
Class_Balanced,dns.qry.name,0.05136639,21,4,2
Class_Balanced,dns.qry.name.len,0.0,31,4,2
Class_Balanced,dns.qry.qu,0.0,31,4,2
Class_Balanced,dns.retransmission,0.0,31,4,2
Class_Balanced,dns.retransmit_request,0.0,31,4,2
Class_Balanced,http.content_length,0.055682007,20,4,2
Class_Balanced,http.referer,0.7450952,4,4,2
Class_Balanced,http.request.method,0.41727707,7,4,2
Class_Balanced,http.request.version,0.29226843,11,4,2
Class_Balanced,http.response,0.0004918449,30,4,2
Class_Balanced,icmp.checksum,0.30390057,10,4,2
Class_Balanced,icmp.seq_le,0.34223863,9,4,2
Class_Balanced,icmp.transmit_timestamp,0.011792826,27,4,2
Class_Balanced,mqtt.conack.flags,0.433441,6,4,2
Class_Balanced,mqtt.conflag.cleansess,0.0,31,4,2
Class_Balanced,mqtt.conflags,0.0,31,4,2
Class_Balanced,mqtt.hdrflags,0.0,31,4,2
Class_Balanced,mqtt.len,0.0,31,4,2
Class_Balanced,mqtt.msgtype,0.0,31,4,2
Class_Balanced,mqtt.proto_len,0.0,31,4,2
Class_Balanced,mqtt.protoname,0.070916116,18,4,2
Class_Balanced,mqtt.topic,0.0118343765,26,4,2
Class_Balanced,mqtt.topic_len,0.0,31,4,2
Class_Balanced,mqtt.ver,0.0,31,4,2
Class_Balanced,tcp.ack,0.8786715,3,4,2
Class_Balanced,tcp.ack_raw,0.18615972,13,4,2
Class_Balanced,tcp.checksum,0.11290256,16,4,2
Class_Balanced,tcp.connection.fin,0.02625502,23,4,2
Class_Balanced,tcp.connection.rst,0.126296,15,4,2
Class_Balanced,tcp.connection.syn,0.09560483,17,4,2
Class_Balanced,tcp.connection.synack,0.020342898,25,4,2
Class_Balanced,tcp.dstport,0.92853165,1,4,2
Class_Balanced,tcp.flags,0.13644561,14,4,2
Class_Balanced,tcp.flags.ack,0.004381615,29,4,2
Class_Balanced,tcp.len,0.71458846,5,4,2
Class_Balanced,tcp.seq,0.21954945,12,4,2
Class_Balanced,tcp.srcport,0.9047335,2,4,2
Class_Balanced,udp.port,0.06738613,19,4,2
Class_Balanced,udp.stream,0.41637528,8,4,2
Class_Balanced,udp.time_delta,0.037419435,22,4,2
Minority_Diagnostic,arp.hw.size,0.018032037,17,4,2
Minority_Diagnostic,arp.opcode,0.03861333,12,4,2
Minority_Diagnostic,dns.qry.name,0.0016312235,22,4,2
Minority_Diagnostic,dns.qry.name.len,0.0,23,4,2
Minority_Diagnostic,dns.qry.qu,0.0,23,4,2
Minority_Diagnostic,dns.retransmission,0.0,23,4,2
Minority_Diagnostic,dns.retransmit_request,0.0,23,4,2
Minority_Diagnostic,http.content_length,0.0,23,4,2
Minority_Diagnostic,http.referer,0.006765126,21,4,2
Minority_Diagnostic,http.request.method,0.22078246,9,4,2
Minority_Diagnostic,http.request.version,0.4014014,7,4,2
Minority_Diagnostic,http.response,0.0,23,4,2
Minority_Diagnostic,icmp.checksum,0.596735,4,4,2
Minority_Diagnostic,icmp.seq_le,0.49549097,6,4,2
Minority_Diagnostic,icmp.transmit_timestamp,0.087851875,10,4,2
Minority_Diagnostic,mqtt.conack.flags,0.009176487,19,4,2
Minority_Diagnostic,mqtt.conflag.cleansess,0.0,23,4,2
Minority_Diagnostic,mqtt.conflags,0.0,23,4,2
Minority_Diagnostic,mqtt.hdrflags,0.0,23,4,2
Minority_Diagnostic,mqtt.len,0.0,23,4,2
Minority_Diagnostic,mqtt.msgtype,0.0,23,4,2
Minority_Diagnostic,mqtt.proto_len,0.0,23,4,2
Minority_Diagnostic,mqtt.protoname,0.0,23,4,2
Minority_Diagnostic,mqtt.topic,0.0,23,4,2
Minority_Diagnostic,mqtt.topic_len,0.0,23,4,2
Minority_Diagnostic,mqtt.ver,0.0,23,4,2
Minority_Diagnostic,tcp.ack,0.04161346,11,4,2
Minority_Diagnostic,tcp.ack_raw,0.03476677,13,4,2
Minority_Diagnostic,tcp.checksum,0.018982641,16,4,2
Minority_Diagnostic,tcp.connection.fin,0.0,23,4,2
Minority_Diagnostic,tcp.connection.rst,0.008132047,20,4,2
Minority_Diagnostic,tcp.connection.syn,0.032263312,14,4,2
Minority_Diagnostic,tcp.connection.synack,0.0,23,4,2
Minority_Diagnostic,tcp.dstport,0.7009175,3,4,2
Minority_Diagnostic,tcp.flags,0.026326042,15,4,2
Minority_Diagnostic,tcp.flags.ack,0.0,23,4,2
Minority_Diagnostic,tcp.len,3.6166961,1,4,2
Minority_Diagnostic,tcp.seq,0.0,23,4,2
Minority_Diagnostic,tcp.srcport,1.4572502,2,4,2
Minority_Diagnostic,udp.port,0.50509286,5,4,2
Minority_Diagnostic,udp.stream,0.012442518,18,4,2
Minority_Diagnostic,udp.time_delta,0.2806085,8,4,2
Natural_Global,arp.hw.size,0.0076061226,25,4,3
Natural_Global,arp.opcode,0.038123626,19,4,3
Natural_Global,dns.qry.name,0.028187003,20,4,3
Natural_Global,dns.qry.name.len,9.618748e-05,31,4,3
Natural_Global,dns.qry.qu,0.0,32,4,3
Natural_Global,dns.retransmission,0.0,32,4,3
Natural_Global,dns.retransmit_request,0.0,32,4,3
Natural_Global,http.content_length,0.025972713,21,4,3
Natural_Global,http.referer,1.1230277,1,4,3
Natural_Global,http.request.method,0.76114076,3,4,3
Natural_Global,http.request.version,0.55098146,5,4,3
Natural_Global,http.response,0.00060874264,29,4,3
Natural_Global,icmp.checksum,0.36631358,8,4,3
Natural_Global,icmp.seq_le,0.23977205,10,4,3
Natural_Global,icmp.transmit_timestamp,0.000304209,30,4,3
Natural_Global,mqtt.conack.flags,0.42187795,7,4,3
Natural_Global,mqtt.conflag.cleansess,0.0,32,4,3
Natural_Global,mqtt.conflags,0.0,32,4,3
Natural_Global,mqtt.hdrflags,0.0,32,4,3
Natural_Global,mqtt.len,0.0,32,4,3
Natural_Global,mqtt.msgtype,0.0,32,4,3
Natural_Global,mqtt.proto_len,0.0,32,4,3
Natural_Global,mqtt.protoname,0.08022531,16,4,3
Natural_Global,mqtt.topic,0.0118270675,23,4,3
Natural_Global,mqtt.topic_len,0.0,32,4,3
Natural_Global,mqtt.ver,0.0,32,4,3
Natural_Global,tcp.ack,0.48152635,6,4,3
Natural_Global,tcp.ack_raw,0.13884124,12,4,3
Natural_Global,tcp.checksum,0.110945605,15,4,3
Natural_Global,tcp.connection.fin,0.010706691,24,4,3
Natural_Global,tcp.connection.rst,0.055605248,18,4,3
Natural_Global,tcp.connection.syn,0.05676574,17,4,3
Natural_Global,tcp.connection.synack,0.012113895,22,4,3
Natural_Global,tcp.dstport,0.56526154,4,4,3
Natural_Global,tcp.flags,0.1807499,11,4,3
Natural_Global,tcp.flags.ack,0.004171484,26,4,3
Natural_Global,tcp.len,0.126033,13,4,3
Natural_Global,tcp.seq,0.12542695,14,4,3
Natural_Global,tcp.srcport,0.91873115,2,4,3
Natural_Global,udp.port,0.0020233355,27,4,3
Natural_Global,udp.stream,0.29015675,9,4,3
Natural_Global,udp.time_delta,0.00087604905,28,4,3
Class_Balanced,arp.hw.size,0.006210549,29,4,3
Class_Balanced,arp.opcode,0.024967184,23,4,3
Class_Balanced,dns.qry.name,0.059978902,21,4,3
Class_Balanced,dns.qry.name.len,0.00514552,30,4,3
Class_Balanced,dns.qry.qu,0.0,32,4,3
Class_Balanced,dns.retransmission,0.0,32,4,3
Class_Balanced,dns.retransmit_request,0.0,32,4,3
Class_Balanced,http.content_length,0.081447415,18,4,3
Class_Balanced,http.referer,0.72679156,4,4,3
Class_Balanced,http.request.method,0.41078648,7,4,3
Class_Balanced,http.request.version,0.303437,10,4,3
Class_Balanced,http.response,0.0011039521,31,4,3
Class_Balanced,icmp.checksum,0.25370142,12,4,3
Class_Balanced,icmp.seq_le,0.38876274,9,4,3
Class_Balanced,icmp.transmit_timestamp,0.008285527,27,4,3
Class_Balanced,mqtt.conack.flags,0.42953062,6,4,3
Class_Balanced,mqtt.conflag.cleansess,0.0,32,4,3
Class_Balanced,mqtt.conflags,0.0,32,4,3
Class_Balanced,mqtt.hdrflags,0.0,32,4,3
Class_Balanced,mqtt.len,0.0,32,4,3
Class_Balanced,mqtt.msgtype,0.0,32,4,3
Class_Balanced,mqtt.proto_len,0.0,32,4,3
Class_Balanced,mqtt.protoname,0.06950302,20,4,3
Class_Balanced,mqtt.topic,0.012751686,26,4,3
Class_Balanced,mqtt.topic_len,0.0,32,4,3
Class_Balanced,mqtt.ver,0.0,32,4,3
Class_Balanced,tcp.ack,0.83013976,3,4,3
Class_Balanced,tcp.ack_raw,0.173702,14,4,3
Class_Balanced,tcp.checksum,0.107734576,15,4,3
Class_Balanced,tcp.connection.fin,0.023432957,24,4,3
Class_Balanced,tcp.connection.rst,0.10234753,17,4,3
Class_Balanced,tcp.connection.syn,0.10760081,16,4,3
Class_Balanced,tcp.connection.synack,0.014626643,25,4,3
Class_Balanced,tcp.dstport,0.8508354,2,4,3
Class_Balanced,tcp.flags,0.21905287,13,4,3
Class_Balanced,tcp.flags.ack,0.0062664403,28,4,3
Class_Balanced,tcp.len,0.6681707,5,4,3
Class_Balanced,tcp.seq,0.26665875,11,4,3
Class_Balanced,tcp.srcport,0.9134044,1,4,3
Class_Balanced,udp.port,0.07139588,19,4,3
Class_Balanced,udp.stream,0.4105741,8,4,3
Class_Balanced,udp.time_delta,0.028136112,22,4,3
Minority_Diagnostic,arp.hw.size,0.008259894,20,4,3
Minority_Diagnostic,arp.opcode,0.025185416,16,4,3
Minority_Diagnostic,dns.qry.name,0.0015361696,25,4,3
Minority_Diagnostic,dns.qry.name.len,0.0385914,13,4,3
Minority_Diagnostic,dns.qry.qu,0.0,26,4,3
Minority_Diagnostic,dns.retransmission,0.0,26,4,3
Minority_Diagnostic,dns.retransmit_request,0.0,26,4,3
Minority_Diagnostic,http.content_length,0.0,26,4,3
Minority_Diagnostic,http.referer,0.008251421,21,4,3
Minority_Diagnostic,http.request.method,0.22191343,9,4,3
Minority_Diagnostic,http.request.version,0.4538563,6,4,3
Minority_Diagnostic,http.response,0.0,26,4,3
Minority_Diagnostic,icmp.checksum,0.5747766,4,4,3
Minority_Diagnostic,icmp.seq_le,0.39515746,7,4,3
Minority_Diagnostic,icmp.transmit_timestamp,0.06046744,11,4,3
Minority_Diagnostic,mqtt.conack.flags,0.0019234859,23,4,3
Minority_Diagnostic,mqtt.conflag.cleansess,0.0,26,4,3
Minority_Diagnostic,mqtt.conflags,0.0,26,4,3
Minority_Diagnostic,mqtt.hdrflags,0.0,26,4,3
Minority_Diagnostic,mqtt.len,0.0,26,4,3
Minority_Diagnostic,mqtt.msgtype,0.0,26,4,3
Minority_Diagnostic,mqtt.proto_len,0.0,26,4,3
Minority_Diagnostic,mqtt.protoname,0.0,26,4,3
Minority_Diagnostic,mqtt.topic,0.0016018092,24,4,3
Minority_Diagnostic,mqtt.topic_len,0.0,26,4,3
Minority_Diagnostic,mqtt.ver,0.0,26,4,3
Minority_Diagnostic,tcp.ack,0.02300196,17,4,3
Minority_Diagnostic,tcp.ack_raw,0.027585756,15,4,3
Minority_Diagnostic,tcp.checksum,0.03952264,12,4,3
Minority_Diagnostic,tcp.connection.fin,0.0,26,4,3
Minority_Diagnostic,tcp.connection.rst,0.012155719,19,4,3
Minority_Diagnostic,tcp.connection.syn,0.032377884,14,4,3
Minority_Diagnostic,tcp.connection.synack,0.0,26,4,3
Minority_Diagnostic,tcp.dstport,0.6637829,3,4,3
Minority_Diagnostic,tcp.flags,0.3144713,8,4,3
Minority_Diagnostic,tcp.flags.ack,0.0,26,4,3
Minority_Diagnostic,tcp.len,3.3849614,1,4,3
Minority_Diagnostic,tcp.seq,0.0045315786,22,4,3
Minority_Diagnostic,tcp.srcport,1.4950327,2,4,3
Minority_Diagnostic,udp.port,0.5351007,5,4,3
Minority_Diagnostic,udp.stream,0.017997902,18,4,3
Minority_Diagnostic,udp.time_delta,0.21100159,10,4,3
Natural_Global,arp.hw.size,0.010507451,25,4,4
Natural_Global,arp.opcode,0.03932372,19,4,4
Natural_Global,dns.qry.name,0.013410806,22,4,4
Natural_Global,dns.qry.name.len,0.0,32,4,4
Natural_Global,dns.qry.qu,0.0,32,4,4
Natural_Global,dns.retransmission,0.0,32,4,4
Natural_Global,dns.retransmit_request,0.0,32,4,4
Natural_Global,http.content_length,0.02003626,20,4,4
Natural_Global,http.referer,1.1118872,1,4,4
Natural_Global,http.request.method,0.75161016,3,4,4
Natural_Global,http.request.version,0.59564346,4,4,4
Natural_Global,http.response,0.0006856967,28,4,4
Natural_Global,icmp.checksum,0.34827447,8,4,4
Natural_Global,icmp.seq_le,0.17975351,11,4,4
Natural_Global,icmp.transmit_timestamp,0.0006353521,29,4,4
Natural_Global,mqtt.conack.flags,0.392959,7,4,4
Natural_Global,mqtt.conflag.cleansess,0.0,32,4,4
Natural_Global,mqtt.conflags,0.00035584814,30,4,4
Natural_Global,mqtt.hdrflags,0.0,32,4,4
Natural_Global,mqtt.len,0.0,32,4,4
Natural_Global,mqtt.msgtype,0.0,32,4,4
Natural_Global,mqtt.proto_len,0.0,32,4,4
Natural_Global,mqtt.protoname,0.100509554,16,4,4
Natural_Global,mqtt.topic,0.018424056,21,4,4
Natural_Global,mqtt.topic_len,0.0,32,4,4
Natural_Global,mqtt.ver,0.0,32,4,4
Natural_Global,tcp.ack,0.48213112,6,4,4
Natural_Global,tcp.ack_raw,0.15331666,12,4,4
Natural_Global,tcp.checksum,0.11205917,15,4,4
Natural_Global,tcp.connection.fin,0.012262167,23,4,4
Natural_Global,tcp.connection.rst,0.06010574,17,4,4
Natural_Global,tcp.connection.syn,0.046531484,18,4,4
Natural_Global,tcp.connection.synack,0.010767614,24,4,4
Natural_Global,tcp.dstport,0.55456895,5,4,4
Natural_Global,tcp.flags,0.20258874,10,4,4
Natural_Global,tcp.flags.ack,0.0032595461,26,4,4
Natural_Global,tcp.len,0.13175286,13,4,4
Natural_Global,tcp.seq,0.12367337,14,4,4
Natural_Global,tcp.srcport,0.8971592,2,4,4
Natural_Global,udp.port,0.0018302429,27,4,4
Natural_Global,udp.stream,0.26261976,9,4,4
Natural_Global,udp.time_delta,7.108334e-06,31,4,4
Class_Balanced,arp.hw.size,0.0080509605,27,4,4
Class_Balanced,arp.opcode,0.025416816,22,4,4
Class_Balanced,dns.qry.name,0.0388419,21,4,4
Class_Balanced,dns.qry.name.len,0.0,32,4,4
Class_Balanced,dns.qry.qu,0.0,32,4,4
Class_Balanced,dns.retransmission,0.0,32,4,4
Class_Balanced,dns.retransmit_request,0.0,32,4,4
Class_Balanced,http.content_length,0.06023067,19,4,4
Class_Balanced,http.referer,0.7288106,4,4,4
Class_Balanced,http.request.method,0.42568538,6,4,4
Class_Balanced,http.request.version,0.3245018,10,4,4
Class_Balanced,http.response,0.0010932516,29,4,4
Class_Balanced,icmp.checksum,0.30258575,11,4,4
Class_Balanced,icmp.seq_le,0.33870718,9,4,4
Class_Balanced,icmp.transmit_timestamp,0.014174614,26,4,4
Class_Balanced,mqtt.conack.flags,0.40983075,8,4,4
Class_Balanced,mqtt.conflag.cleansess,0.0,32,4,4
Class_Balanced,mqtt.conflags,0.00035522872,30,4,4
Class_Balanced,mqtt.hdrflags,0.0,32,4,4
Class_Balanced,mqtt.len,0.0,32,4,4
Class_Balanced,mqtt.msgtype,0.0,32,4,4
Class_Balanced,mqtt.proto_len,0.0,32,4,4
Class_Balanced,mqtt.protoname,0.08868496,18,4,4
Class_Balanced,mqtt.topic,0.020170253,24,4,4
Class_Balanced,mqtt.topic_len,0.0,32,4,4
Class_Balanced,mqtt.ver,0.0,32,4,4
Class_Balanced,tcp.ack,0.8560321,2,4,4
Class_Balanced,tcp.ack_raw,0.20932284,14,4,4
Class_Balanced,tcp.checksum,0.10666873,16,4,4
Class_Balanced,tcp.connection.fin,0.024433017,23,4,4
Class_Balanced,tcp.connection.rst,0.1465,15,4,4
Class_Balanced,tcp.connection.syn,0.0967639,17,4,4
Class_Balanced,tcp.connection.synack,0.014830506,25,4,4
Class_Balanced,tcp.dstport,0.8552754,3,4,4
Class_Balanced,tcp.flags,0.21475376,13,4,4
Class_Balanced,tcp.flags.ack,0.00291532,28,4,4
Class_Balanced,tcp.len,0.66843987,5,4,4
Class_Balanced,tcp.seq,0.2501808,12,4,4
Class_Balanced,tcp.srcport,0.87448627,1,4,4
Class_Balanced,udp.port,0.042510815,20,4,4
Class_Balanced,udp.stream,0.40991625,7,4,4
Class_Balanced,udp.time_delta,3.4263028e-06,31,4,4
Minority_Diagnostic,arp.hw.size,0.009394034,19,4,4
Minority_Diagnostic,arp.opcode,0.050276868,11,4,4
Minority_Diagnostic,dns.qry.name,0.0007119789,22,4,4
Minority_Diagnostic,dns.qry.name.len,0.0,24,4,4
Minority_Diagnostic,dns.qry.qu,0.0,24,4,4
Minority_Diagnostic,dns.retransmission,0.0,24,4,4
Minority_Diagnostic,dns.retransmit_request,0.0,24,4,4
Minority_Diagnostic,http.content_length,0.0,24,4,4
Minority_Diagnostic,http.referer,0.015628345,16,4,4
Minority_Diagnostic,http.request.method,0.2717129,9,4,4
Minority_Diagnostic,http.request.version,0.53502846,5,4,4
Minority_Diagnostic,http.response,0.0,24,4,4
Minority_Diagnostic,icmp.checksum,0.5658858,4,4,4
Minority_Diagnostic,icmp.seq_le,0.44581854,6,4,4
Minority_Diagnostic,icmp.transmit_timestamp,0.105680846,10,4,4
Minority_Diagnostic,mqtt.conack.flags,0.0030919847,21,4,4
Minority_Diagnostic,mqtt.conflag.cleansess,0.0,24,4,4
Minority_Diagnostic,mqtt.conflags,0.0,24,4,4
Minority_Diagnostic,mqtt.hdrflags,0.0,24,4,4
Minority_Diagnostic,mqtt.len,0.0,24,4,4
Minority_Diagnostic,mqtt.msgtype,0.0,24,4,4
Minority_Diagnostic,mqtt.proto_len,0.0,24,4,4
Minority_Diagnostic,mqtt.protoname,1.4038851e-05,23,4,4
Minority_Diagnostic,mqtt.topic,0.0,24,4,4
Minority_Diagnostic,mqtt.topic_len,0.0,24,4,4
Minority_Diagnostic,mqtt.ver,0.0,24,4,4
Minority_Diagnostic,tcp.ack,0.026199466,14,4,4
Minority_Diagnostic,tcp.ack_raw,0.03128577,12,4,4
Minority_Diagnostic,tcp.checksum,0.028781923,13,4,4
Minority_Diagnostic,tcp.connection.fin,0.0,24,4,4
Minority_Diagnostic,tcp.connection.rst,0.014925822,18,4,4
Minority_Diagnostic,tcp.connection.syn,0.015022421,17,4,4
Minority_Diagnostic,tcp.connection.synack,0.0,24,4,4
Minority_Diagnostic,tcp.dstport,0.6120929,3,4,4
Minority_Diagnostic,tcp.flags,0.2825246,8,4,4
Minority_Diagnostic,tcp.flags.ack,0.0,24,4,4
Minority_Diagnostic,tcp.len,3.457544,1,4,4
Minority_Diagnostic,tcp.seq,0.0068031005,20,4,4
Minority_Diagnostic,tcp.srcport,1.6032349,2,4,4
Minority_Diagnostic,udp.port,0.3186709,7,4,4
Minority_Diagnostic,udp.stream,0.022102084,15,4,4
Minority_Diagnostic,udp.time_delta,0.0,24,4,4
Natural_Global,arp.hw.size,0.009261207,25,4,5
Natural_Global,arp.opcode,0.040525243,19,4,5
Natural_Global,dns.qry.name,0.03153994,20,4,5
Natural_Global,dns.qry.name.len,0.0,33,4,5
Natural_Global,dns.qry.qu,0.0,33,4,5
Natural_Global,dns.retransmission,0.0,33,4,5
Natural_Global,dns.retransmit_request,0.0,33,4,5
Natural_Global,http.content_length,0.020449003,21,4,5
Natural_Global,http.referer,1.1247405,1,4,5
Natural_Global,http.request.method,0.7186122,3,4,5
Natural_Global,http.request.version,0.5717941,4,4,5
Natural_Global,http.response,0.0008385176,28,4,5
Natural_Global,icmp.checksum,0.37209544,8,4,5
Natural_Global,icmp.seq_le,0.17237473,11,4,5
Natural_Global,icmp.transmit_timestamp,0.0008060959,30,4,5
Natural_Global,mqtt.conack.flags,0.43290353,7,4,5
Natural_Global,mqtt.conflag.cleansess,0.00036665908,32,4,5
Natural_Global,mqtt.conflags,0.0,33,4,5
Natural_Global,mqtt.hdrflags,0.0,33,4,5
Natural_Global,mqtt.len,0.00045992158,31,4,5
Natural_Global,mqtt.msgtype,0.0,33,4,5
Natural_Global,mqtt.proto_len,0.0,33,4,5
Natural_Global,mqtt.protoname,0.06773235,16,4,5
Natural_Global,mqtt.topic,0.016893152,22,4,5
Natural_Global,mqtt.topic_len,0.0,33,4,5
Natural_Global,mqtt.ver,0.0,33,4,5
Natural_Global,tcp.ack,0.49442574,6,4,5
Natural_Global,tcp.ack_raw,0.1386084,13,4,5
Natural_Global,tcp.checksum,0.11793419,15,4,5
Natural_Global,tcp.connection.fin,0.010951249,24,4,5
Natural_Global,tcp.connection.rst,0.052338775,18,4,5
Natural_Global,tcp.connection.syn,0.05795043,17,4,5
Natural_Global,tcp.connection.synack,0.012134672,23,4,5
Natural_Global,tcp.dstport,0.55365616,5,4,5
Natural_Global,tcp.flags,0.18022786,10,4,5
Natural_Global,tcp.flags.ack,0.001413943,27,4,5
Natural_Global,tcp.len,0.13835469,14,4,5
Natural_Global,tcp.seq,0.14024554,12,4,5
Natural_Global,tcp.srcport,0.91002077,2,4,5
Natural_Global,udp.port,0.002115772,26,4,5
Natural_Global,udp.stream,0.26493365,9,4,5
Natural_Global,udp.time_delta,0.00082960434,29,4,5
Class_Balanced,arp.hw.size,0.007225863,28,4,5
Class_Balanced,arp.opcode,0.02579649,23,4,5
Class_Balanced,dns.qry.name,0.06395922,21,4,5
Class_Balanced,dns.qry.name.len,0.0,33,4,5
Class_Balanced,dns.qry.qu,0.0,33,4,5
Class_Balanced,dns.retransmission,0.0,33,4,5
Class_Balanced,dns.retransmit_request,0.0,33,4,5
Class_Balanced,http.content_length,0.076334044,19,4,5
Class_Balanced,http.referer,0.73126644,4,4,5
Class_Balanced,http.request.method,0.4003193,6,4,5
Class_Balanced,http.request.version,0.30676916,10,4,5
