outer_fold,selector,classifier,feature_count,accuracy,macro_f1,weighted_f1,balanced_accuracy,mcc,training_seconds,inference_seconds,milliseconds_per_record,serialized_model_bytes,record_type,class_name,class_precision,class_recall,class_f1,class_support
1,CS_SHAP_Union,XGBoost,18,0.9775459829604268,0.9696218036327066,0.9774369334816684,0.965541163216944,0.9755497817558716,33.334216355000535,0.6994406979993073,0.0278461938848358,7154887.0,aggregate,,,,,
1,CS_SHAP_Union,XGBoost,18,,,,,,,,,,per_class,Backdoor,1.0,0.9650521152667076,0.9822152886115444,1631.0
1,CS_SHAP_Union,XGBoost,18,,,,,,,,,,per_class,DDoS_HTTP,0.98906439854192,0.9633136094674556,0.9760191846522782,1690.0
1,CS_SHAP_Union,XGBoost,18,,,,,,,,,,per_class,DDoS_ICMP,0.9955654101995566,0.9960070984915704,0.9957862053670437,2254.0
1,CS_SHAP_Union,XGBoost,18,,,,,,,,,,per_class,DDoS_TCP,1.0,1.0,1.0,1639.0
1,CS_SHAP_Union,XGBoost,18,,,,,,,,,,per_class,DDoS_UDP,0.9987080103359172,0.9995689655172414,0.999138302455838,2320.0
1,CS_SHAP_Union,XGBoost,18,,,,,,,,,,per_class,Fingerprinting,0.9555555555555556,0.80625,0.8745762711864408,160.0
1,CS_SHAP_Union,XGBoost,18,,,,,,,,,,per_class,MITM,1.0,1.0,1.0,64.0
1,CS_SHAP_Union,XGBoost,18,,,,,,,,,,per_class,Normal,1.0,1.0,1.0,3888.0
1,CS_SHAP_Union,XGBoost,18,,,,,,,,,,per_class,Password,0.9762569832402236,0.8748435544430538,0.9227722772277228,1598.0
1,CS_SHAP_Union,XGBoost,18,,,,,,,,,,per_class,Port_Scanning,0.9270334928229664,0.9615384615384616,0.943970767356882,1612.0
1,CS_SHAP_Union,XGBoost,18,,,,,,,,,,per_class,Ransomware,0.9405772495755518,0.9508009153318078,0.9456614509246088,1748.0
1,CS_SHAP_Union,XGBoost,18,,,,,,,,,,per_class,SQL_injection,0.9145106861642296,0.9854545454545456,0.9486581096849476,1650.0
1,CS_SHAP_Union,XGBoost,18,,,,,,,,,,per_class,Uploading,0.9702558001189768,0.992696287279367,0.9813477737665464,1643.0
1,CS_SHAP_Union,XGBoost,18,,,,,,,,,,per_class,Vulnerability_scanner,0.9950031230480948,0.988213399503722,0.9915966386554622,1612.0
1,CS_SHAP_Union,XGBoost,18,,,,,,,,,,per_class,XSS,0.966346153846154,0.9993784959602238,0.9825847846012832,1609.0
1,CS_SHAP_Union,Random_Forest,18,0.969703001831356,0.9415497354378808,0.9723126430869276,0.9666968968967428,0.967090846656306,18.111805106000247,0.8631344909999825,0.0343631854048882,170906820.0,aggregate,,,,,
1,CS_SHAP_Union,Random_Forest,18,,,,,,,,,,per_class,Backdoor,1.0,0.9650521152667076,0.9822152886115444,1631.0
1,CS_SHAP_Union,Random_Forest,18,,,,,,,,,,per_class,DDoS_HTTP,0.9656804733727812,0.9656804733727812,0.9656804733727812,1690.0
1,CS_SHAP_Union,Random_Forest,18,,,,,,,,,,per_class,DDoS_ICMP,1.0,1.0,1.0,2254.0
1,CS_SHAP_Union,Random_Forest,18,,,,,,,,,,per_class,DDoS_TCP,1.0,1.0,1.0,1639.0
1,CS_SHAP_Union,Random_Forest,18,,,,,,,,,,per_class,DDoS_UDP,1.0,1.0,1.0,2320.0
1,CS_SHAP_Union,Random_Forest,18,,,,,,,,,,per_class,Fingerprinting,0.3355263157894737,0.95625,0.4967532467532467,160.0
1,CS_SHAP_Union,Random_Forest,18,,,,,,,,,,per_class,MITM,1.0,1.0,1.0,64.0
1,CS_SHAP_Union,Random_Forest,18,,,,,,,,,,per_class,Normal,1.0,1.0,1.0,3888.0
1,CS_SHAP_Union,Random_Forest,18,,,,,,,,,,per_class,Password,0.936800526662278,0.890488110137672,0.9130574270131536,1598.0
1,CS_SHAP_Union,Random_Forest,18,,,,,,,,,,per_class,Port_Scanning,0.9579885423297264,0.9336228287841192,0.9456487590323592,1612.0
1,CS_SHAP_Union,Random_Forest,18,,,,,,,,,,per_class,Ransomware,1.0,0.8867276887871853,0.939963614311704,1748.0
1,CS_SHAP_Union,Random_Forest,18,,,,,,,,,,per_class,SQL_injection,0.924198250728863,0.9606060606060606,0.9420505200594352,1650.0
1,CS_SHAP_Union,Random_Forest,18,,,,,,,,,,per_class,Uploading,0.971635485817743,0.9799147900182592,0.9757575757575758,1643.0
1,CS_SHAP_Union,Random_Forest,18,,,,,,,,,,per_class,Vulnerability_scanner,0.9888198757763976,0.9875930521091812,0.9882060831781504,1612.0
1,CS_SHAP_Union,Random_Forest,18,,,,,,,,,,per_class,XSS,0.973308504034761,0.9745183343691732,0.9739130434782608,1609.0
